index,s,liq_amount,S,q,funding_rate,time,day,month,hour,minute,year,second
9674,NEARUSDT,30552.7708,BUY,14,0.01,2023-01-17 00:34:51.798240+05:30,17,1,0,34,2023,51
9675,DOGEUSDT,32242.012125,SELL,8,0.01,2023-01-17 00:34:52.009277+05:30,17,1,0,34,2023,52
9676,DOTUSDT,32644.754,SELL,19,0.01,2023-01-17 00:34:52.559088+05:30,17,1,0,34,2023,52
9680,ETCUSDT,37680.43987,SELL,29,0.01,2023-01-17 00:35:18.118528+05:30,17,1,0,35,2023,18
9681,BNBUSDT,30304.41496,BUY,30,-0.0286,2023-01-17 00:35:18.290107+05:30,17,1,0,35,2023,18
9682,DOGEUSDT,52151.499566,BUY,2,0.01,2023-01-17 00:35:26.841960+05:30,17,1,0,35,2023,26
9684,SOLUSDT,30352.2489,BUY,23,-0.0876,2023-01-17 00:35:28.350412+05:30,17,1,0,35,2023,28
9686,SOLBUSD,33888.0643,SELL,32,-0.0892,2023-01-17 00:35:29.098165+05:30,17,1,0,35,2023,29
9687,XRPUSDT,35831.100300000006,SELL,25,0.01,2023-01-17 00:35:29.600947+05:30,17,1,0,35,2023,29
9688,SOLUSDT,30088.231,BUY,4,-0.0876,2023-01-17 00:35:31.127329+05:30,17,1,0,35,2023,31
9689,APTUSDT,60568.497124,SELL,17,-0.0009,2023-01-17 00:36:36.444374+05:30,17,1,0,36,2023,36
9691,LTCUSDT,33065.93057,SELL,13,0.01,2023-01-17 00:36:38.130041+05:30,17,1,0,36,2023,38
9692,LINKUSDT,33831.09623,BUY,30,0.0026,2023-01-17 00:36:38.305273+05:30,17,1,0,36,2023,38
9693,GMTUSDT,35005.93626,SELL,33,-0.0048,2023-01-17 00:37:39.063600+05:30,17,1,0,37,2023,39
9695,CVXUSDT,32179.216428,SELL,22,-0.3795,2023-01-17 00:37:41.001158+05:30,17,1,0,37,2023,41
9699,LRCUSDT,34818.28101,SELL,29,0.0089,2023-01-17 00:56:26.587887+05:30,17,1,0,56,2023,26
9700,LINKUSDT,30344.46796,BUY,16,0.0026,2023-01-17 01:00:16.515374+05:30,17,1,1,0,2023,16
9705,DYDXUSDT,30092.4157,SELL,46,0.001,2023-01-17 01:06:15.804765+05:30,17,1,1,6,2023,15
9706,REEFUSDT,31073.237621,SELL,40,0.01,2023-01-17 01:06:16.745993+05:30,17,1,1,6,2023,16
9707,CVXBUSD,31519.791098610003,SELL,40,-0.3663,2023-01-17 01:09:06.313707+05:30,17,1,1,9,2023,6
9708,RUNEUSDT,34555.4227,BUY,5,0.01,2023-01-17 01:14:09.651995+05:30,17,1,1,14,2023,9
9711,KAVAUSDT,33233.40508,SELL,43,-0.027,2023-01-17 01:28:33.146716+05:30,17,1,1,28,2023,33
9712,MATICUSDT,122903.26644,SELL,30,0.01,2023-01-17 01:33:18.143869+05:30,17,1,1,33,2023,18
9713,RUNEUSDT,67722.3798,BUY,14,0.01,2023-01-17 01:39:54.678276+05:30,17,1,1,39,2023,54
9720,ALPHAUSDT,33434.626229999994,SELL,14,0.01,2023-01-17 01:58:44.237069+05:30,17,1,1,58,2023,44
9723,SOLUSDT,41794.9269,SELL,12,-0.0876,2023-01-17 02:01:18.575361+05:30,17,1,2,1,2023,18
9724,OPUSDT,30311.69230817,SELL,61,0.0082,2023-01-17 02:02:26.455459+05:30,17,1,2,2,2023,26
9727,AXSUSDT,30053.58005,SELL,15,0.0055,2023-01-17 02:04:52.091098+05:30,17,1,2,4,2023,52
9728,LUNA2USDT,30741.9677437,SELL,32,0.01,2023-01-17 02:04:53.477176+05:30,17,1,2,4,2023,53
9736,OCEANUSDT,39344.52128,SELL,19,-0.0437,2023-01-17 02:48:17.134034+05:30,17,1,2,48,2023,17
9737,ADAUSDT,31124.9752,SELL,18,0.01,2023-01-17 02:48:17.553695+05:30,17,1,2,48,2023,17
9738,SOLUSDT,58450.2124,SELL,13,-0.0876,2023-01-17 02:48:18.866265+05:30,17,1,2,48,2023,18
9739,LINKBUSD,31178.72683201,SELL,53,0.0028,2023-01-17 02:48:23.452090+05:30,17,1,2,48,2023,23
9741,SOLUSDT,31119.9971,SELL,6,-0.0876,2023-01-17 02:58:13.985089+05:30,17,1,2,58,2023,13
9743,MANAUSDT,31743.1572,BUY,25,0.01,2023-01-17 03:14:15.539107+05:30,17,1,3,14,2023,15
9744,ALPHAUSDT,36127.63281,SELL,37,0.01,2023-01-17 03:19:53.312784+05:30,17,1,3,19,2023,53
9746,SOLUSDT,30150.038200000003,SELL,15,-0.0876,2023-01-17 03:43:11.417732+05:30,17,1,3,43,2023,11
9748,SOLUSDT,31271.2956,BUY,9,-0.0876,2023-01-17 03:45:27.517378+05:30,17,1,3,45,2023,27
9753,SOLUSDT,40275.7236,SELL,18,-0.0876,2023-01-17 04:37:52.373628+05:30,17,1,4,37,2023,52
9754,SOLUSDT,33791.0252,SELL,4,-0.0876,2023-01-17 04:39:50.653592+05:30,17,1,4,39,2023,50
9755,XRPUSDT,32827.26259,SELL,27,0.01,2023-01-17 04:40:15.534765+05:30,17,1,4,40,2023,15
9756,GALAUSDT,31349.91419,SELL,36,0.009,2023-01-17 04:40:20.838970+05:30,17,1,4,40,2023,20
9759,SANDUSDT,30236.62188,SELL,13,0.01,2023-01-17 05:31:15.564272+05:30,17,1,5,31,2023,15
9760,MANAUSDT,37534.8368,SELL,25,0.01,2023-01-17 05:31:15.738216+05:30,17,1,5,31,2023,15
9763,AVAXUSDT,51551.6846,SELL,14,0.01,2023-01-17 05:31:24.115734+05:30,17,1,5,31,2023,24
9766,APTUSDT,34786.045547999995,SELL,23,-0.0009,2023-01-17 05:31:34.792109+05:30,17,1,5,31,2023,34
9767,ETCUSDT,36165.91266,SELL,16,0.01,2023-01-17 05:31:35.294430+05:30,17,1,5,31,2023,35
9769,APTUSDT,50218.336952,SELL,1,-0.0009,2023-01-17 05:32:09.294128+05:30,17,1,5,32,2023,9
9770,ALPHAUSDT,47877.74867,SELL,9,0.01,2023-01-17 05:36:29.818698+05:30,17,1,5,36,2023,29
9771,KNCUSDT,34719.38166,SELL,24,0.01,2023-01-17 05:38:00.607423+05:30,17,1,5,38,2023,0
9773,SOLUSDT,57394.6957,SELL,16,-0.0876,2023-01-17 05:40:31.975109+05:30,17,1,5,40,2023,31
9776,CRVUSDT,35864.5521,SELL,22,0.01,2023-01-17 05:43:10.068113+05:30,17,1,5,43,2023,10
9780,MATICUSDT,30208.38701,SELL,39,0.01,2023-01-17 05:48:37.551371+05:30,17,1,5,48,2023,37
9781,GMTUSDT,32996.52917,SELL,11,-0.0048,2023-01-17 05:48:44.873865+05:30,17,1,5,48,2023,44
9782,AVAXUSDT,31727.1451,BUY,11,0.01,2023-01-17 05:49:22.271533+05:30,17,1,5,49,2023,22
9783,NEARUSDT,30488.9984,SELL,26,0.01,2023-01-17 05:49:22.482236+05:30,17,1,5,49,2023,22
9784,AVAXUSDT,33449.25260000001,BUY,8,0.01,2023-01-17 05:50:47.594646+05:30,17,1,5,50,2023,47
9785,ETCUSDT,31006.09992,SELL,24,0.01,2023-01-17 05:57:40.254510+05:30,17,1,5,57,2023,40
9786,SOLUSDT,57129.946500000005,SELL,4,-0.0876,2023-01-17 06:00:34.638144+05:30,17,1,6,0,2023,34
9790,LINKUSDT,32521.66693,SELL,19,0.0026,2023-01-17 06:01:19.515439+05:30,17,1,6,1,2023,19
9792,AVAXUSDT,35646.46,SELL,9,0.01,2023-01-17 06:01:20.850300+05:30,17,1,6,1,2023,20
9794,ETCUSDT,36963.90506,SELL,11,0.01,2023-01-17 06:05:59.178728+05:30,17,1,6,5,2023,59
9795,BCHUSDT,35265.48439,SELL,24,-0.0004,2023-01-17 06:05:59.813873+05:30,17,1,6,5,2023,59
9796,ETCUSDT,47031.04175,BUY,9,0.01,2023-01-17 06:08:46.199253+05:30,17,1,6,8,2023,46
9797,APTUSDT,48497.403549,SELL,10,-0.0009,2023-01-17 06:11:09.201369+05:30,17,1,6,11,2023,9
9799,SOLBUSD,35516.2444,SELL,22,-0.0892,2023-01-17 06:13:22.731570+05:30,17,1,6,13,2023,22
9800,SOLUSDT,30023.0681,SELL,10,-0.0876,2023-01-17 06:18:18.279480+05:30,17,1,6,18,2023,18
9801,CELOUSDT,30183.1434,SELL,45,0.0078,2023-01-17 06:18:55.186898+05:30,17,1,6,18,2023,55
9802,LRCUSDT,33860.80249,SELL,41,0.0089,2023-01-17 06:19:15.566425+05:30,17,1,6,19,2023,15
9807,MANAUSDT,38494.7125,SELL,13,0.01,2023-01-17 06:22:13.472474+05:30,17,1,6,22,2023,13
9808,DYDXUSDT,31711.3774,SELL,3,0.001,2023-01-17 06:22:22.022782+05:30,17,1,6,22,2023,22
9809,XRPUSDT,30142.91072,SELL,13,0.01,2023-01-17 06:22:22.376544+05:30,17,1,6,22,2023,22
9810,QNTUSDT,32907.3460136,SELL,45,0.01,2023-01-17 06:22:22.545640+05:30,17,1,6,22,2023,22
9811,SOLUSDT,50133.3879,SELL,5,-0.0876,2023-01-17 06:22:23.222556+05:30,17,1,6,22,2023,23
9812,GMTUSDT,72167.33512999999,SELL,18,-0.0048,2023-01-17 06:23:48.827436+05:30,17,1,6,23,2023,48
9814,1000SHIBUSDT,30538.007848,SELL,28,0.01,2023-01-17 06:42:25.224758+05:30,17,1,6,42,2023,25
9815,SOLUSDT,31369.9197,SELL,12,-0.0876,2023-01-17 06:42:54.428956+05:30,17,1,6,42,2023,54
9818,MATICUSDT,34477.24784,SELL,6,0.01,2023-01-17 06:42:58.088293+05:30,17,1,6,42,2023,58
9819,BTCUSDT_230331,31932.2745,SELL,19,0.0,2023-01-17 06:42:58.562753+05:30,17,1,6,42,2023,58
9820,KAVAUSDT,30150.28349,SELL,45,-0.027,2023-01-17 06:42:58.848346+05:30,17,1,6,42,2023,58
9822,MANAUSDT,30379.5916,SELL,12,0.01,2023-01-17 06:43:01.011880+05:30,17,1,6,43,2023,1
9823,ZRXUSDT,42878.82857,SELL,10,-0.0302,2023-01-17 06:43:02.773953+05:30,17,1,6,43,2023,2
9824,CVXUSDT,30719.769282,SELL,57,-0.3795,2023-01-17 06:43:02.985231+05:30,17,1,6,43,2023,2
9825,RUNEUSDT,38269.8092,SELL,9,0.01,2023-01-17 06:43:06.399530+05:30,17,1,6,43,2023,6
9826,SANDBUSD,30521.7788765,SELL,49,0.0064,2023-01-17 06:43:08.546332+05:30,17,1,6,43,2023,8
9828,ETCUSDT,31671.82229,SELL,10,0.01,2023-01-17 06:43:14.328309+05:30,17,1,6,43,2023,14
9829,SOLUSDT,33811.8057,SELL,7,-0.0876,2023-01-17 06:43:25.108670+05:30,17,1,6,43,2023,25
9830,DYDXUSDT,50307.06859999999,SELL,2,0.001,2023-01-17 06:43:25.356051+05:30,17,1,6,43,2023,25
9834,ADAUSDT,31764.29807,SELL,25,0.01,2023-01-17 06:43:29.655014+05:30,17,1,6,43,2023,29
9835,APTUSDT,30462.87193,SELL,22,-0.0009,2023-01-17 06:43:30.769473+05:30,17,1,6,43,2023,30
9836,APEUSDT,58936.109,SELL,25,-0.1127,2023-01-17 06:43:33.834298+05:30,17,1,6,43,2023,33
9837,FILUSDT,32865.041,SELL,16,0.01,2023-01-17 06:43:35.215162+05:30,17,1,6,43,2023,35
9838,MANAUSDT,30071.278,SELL,15,0.01,2023-01-17 06:43:38.184223+05:30,17,1,6,43,2023,38
9840,MASKUSDT,34364.2706,SELL,24,0.01,2023-01-17 06:43:39.057071+05:30,17,1,6,43,2023,39
9842,BLZUSDT,30621.40619,SELL,23,0.01,2023-01-17 06:43:39.998420+05:30,17,1,6,43,2023,39
9843,LUNA2USDT,32563.7159238,SELL,41,0.01,2023-01-17 06:43:41.454735+05:30,17,1,6,43,2023,41
9845,SOLUSDT,34636.0239,SELL,7,-0.0876,2023-01-17 06:43:42.221239+05:30,17,1,6,43,2023,42
9846,MATICUSDT,38056.80151999999,SELL,13,0.01,2023-01-17 06:43:42.620000+05:30,17,1,6,43,2023,42
9847,UNFIUSDT,30113.8526,SELL,38,0.0066,2023-01-17 06:43:42.943831+05:30,17,1,6,43,2023,42
9848,MANAUSDT,48719.4257,SELL,2,0.01,2023-01-17 06:43:43.487992+05:30,17,1,6,43,2023,43
9849,FTMUSDT,55005.902607,SELL,26,0.0064,2023-01-17 06:43:43.812638+05:30,17,1,6,43,2023,43
9851,CRVUSDT,165067.41569999998,SELL,16,0.01,2023-01-17 07:02:39.311063+05:30,17,1,7,2,2023,39
9854,ENSUSDT,30741.2347,SELL,37,0.0076,2023-01-17 07:43:17.473568+05:30,17,1,7,43,2023,17
9855,RLCUSDT,30207.40605,SELL,35,-0.0358,2023-01-17 07:44:07.544124+05:30,17,1,7,44,2023,7
9856,NEARUSDT,32404.3716,SELL,25,0.01,2023-01-17 07:47:16.277241+05:30,17,1,7,47,2023,16
9857,MANAUSDT,49907.7319,SELL,7,0.01,2023-01-17 08:12:31.377093+05:30,17,1,8,12,2023,31
9860,MANAUSDT,62015.9019,BUY,30,0.01,2023-01-17 08:30:31.411633+05:30,17,1,8,30,2023,31
9861,SANDUSDT,34022.67156,SELL,24,0.01,2023-01-17 08:30:31.586681+05:30,17,1,8,30,2023,31
9866,MANAUSDT,31726.202,BUY,33,0.01,2023-01-17 09:30:06.247925+05:30,17,1,9,30,2023,6
9867,MANAUSDT,47786.8776,BUY,4,0.01,2023-01-17 09:30:10.304077+05:30,17,1,9,30,2023,10
9870,DOTUSDT,30007.584,SELL,34,0.01,2023-01-17 09:51:11.337975+05:30,17,1,9,51,2023,11
9871,SOLUSDT,49591.1392,SELL,20,-0.0876,2023-01-17 09:52:27.990813+05:30,17,1,9,52,2023,27
9873,SANDUSDT,38250.17175,BUY,34,0.01,2023-01-17 09:53:10.385770+05:30,17,1,9,53,2023,10
9874,GMTUSDT,60727.94323,SELL,34,-0.0048,2023-01-17 09:55:09.658323+05:30,17,1,9,55,2023,9
9875,SANDUSDT,31005.742830000003,BUY,21,0.01,2023-01-17 09:55:10.344060+05:30,17,1,9,55,2023,10
9876,AAVEUSDT,30442.6836,SELL,39,0.01,2023-01-17 09:55:10.555406+05:30,17,1,9,55,2023,10
9878,ADAUSDT,54119.81051,SELL,7,0.01,2023-01-17 09:55:11.421658+05:30,17,1,9,55,2023,11
9879,GALAUSDT,31788.71673,SELL,34,0.009,2023-01-17 09:56:03.992571+05:30,17,1,9,56,2023,3
9880,GALABUSD,31582.9411996,SELL,89,0.01,2023-01-17 09:56:05.675761+05:30,17,1,9,56,2023,5
9881,GMTUSDT,39372.69213,BUY,7,-0.0048,2023-01-17 09:59:36.400944+05:30,17,1,9,59,2023,36
9883,XRPUSDT,31283.22034,SELL,30,0.01,2023-01-17 10:03:10.509182+05:30,17,1,10,3,2023,10
9884,APTUSDT,32585.780748,SELL,17,-0.0009,2023-01-17 10:04:08.363024+05:30,17,1,10,4,2023,8
9885,ALPHAUSDT,30026.34149,SELL,30,0.01,2023-01-17 10:06:11.637335+05:30,17,1,10,6,2023,11
9887,GMTUSDT,30285.93678,BUY,27,-0.0048,2023-01-17 10:37:21.714711+05:30,17,1,10,37,2023,21
9888,SOLUSDT,67925.0031,BUY,10,-0.0876,2023-01-17 10:38:09.748021+05:30,17,1,10,38,2023,9
9889,ETCUSDT,32068.1784,SELL,14,0.01,2023-01-17 10:44:23.205611+05:30,17,1,10,44,2023,23
9890,CVXUSDT,30660.558706000003,SELL,30,-0.3795,2023-01-17 10:53:57.395300+05:30,17,1,10,53,2023,57
9892,OPUSDT,31950.4486529,SELL,22,0.0082,2023-01-17 11:20:23.546010+05:30,17,1,11,20,2023,23
9893,GALUSDT,30302.67158,SELL,35,-0.0176,2023-01-17 11:23:09.889575+05:30,17,1,11,23,2023,9
9894,MANAUSDT,30265.9171,SELL,19,0.01,2023-01-17 11:32:34.424048+05:30,17,1,11,32,2023,34
9895,MANAUSDT,119187.6956,SELL,3,0.01,2023-01-17 11:57:59.815043+05:30,17,1,11,57,2023,59
9896,JASMYUSDT,31311.645418,SELL,41,0.0069,2023-01-17 12:08:02.650312+05:30,17,1,12,8,2023,2
9901,MANAUSDT,53405.8836,SELL,19,0.01,2023-01-17 12:26:07.453999+05:30,17,1,12,26,2023,7
9902,DOTUSDT,67309.6052,BUY,10,0.01,2023-01-17 12:35:11.526405+05:30,17,1,12,35,2023,11
9903,FILUSDT,32599.7881,SELL,13,0.01,2023-01-17 12:36:33.743089+05:30,17,1,12,36,2023,33
9904,DOTBUSD,32621.20720964,SELL,47,0.01,2023-01-17 12:45:20.829172+05:30,17,1,12,45,2023,20
9907,DOTUSDT,30507.4591,BUY,24,0.01,2023-01-17 12:52:14.464555+05:30,17,1,12,52,2023,14
9911,XRPUSDT,30765.28484,BUY,22,0.01,2023-01-17 13:22:00.565626+05:30,17,1,13,22,2023,0
9912,ADAUSDT,30662.93913,BUY,5,0.01,2023-01-17 13:26:33.058787+05:30,17,1,13,26,2023,33
9913,GALAUSDT,32609.60331,BUY,60,0.009,2023-01-17 13:32:44.353110+05:30,17,1,13,32,2023,44
9914,SOLUSDT,34596.4934,SELL,23,-0.0876,2023-01-17 13:43:52.282020+05:30,17,1,13,43,2023,52
9916,GALABUSD,30826.1805924,BUY,28,0.01,2023-01-17 13:46:17.074673+05:30,17,1,13,46,2023,17
9918,BNBUSDT,31497.59957,SELL,46,-0.0286,2023-01-17 13:47:04.300781+05:30,17,1,13,47,2023,4
9919,OPUSDT,33602.01434762,BUY,37,0.0082,2023-01-17 14:13:42.218275+05:30,17,1,14,13,2023,42
9920,GALAUSDT,33594.11228,BUY,55,0.009,2023-01-17 14:17:35.284803+05:30,17,1,14,17,2023,35
9921,GALAUSDT,33880.38108,BUY,5,0.009,2023-01-17 14:18:15.344274+05:30,17,1,14,18,2023,15
9922,ZECUSDT,33873.49338,SELL,34,-0.0005,2023-01-17 14:26:25.198096+05:30,17,1,14,26,2023,25
9923,OCEANUSDT,32158.09325,SELL,34,-0.0437,2023-01-17 14:26:46.927440+05:30,17,1,14,26,2023,46
9925,GALAUSDT,30956.9833,BUY,43,0.009,2023-01-17 14:31:24.257684+05:30,17,1,14,31,2023,24
9926,GALABUSD,30109.4741531,BUY,45,0.01,2023-01-17 14:31:26.392469+05:30,17,1,14,31,2023,26
9927,GMTUSDT,30183.24041,BUY,28,-0.0048,2023-01-17 14:32:40.258761+05:30,17,1,14,32,2023,40
9929,ALPHAUSDT,30599.51632,BUY,48,0.01,2023-01-17 14:33:49.673529+05:30,17,1,14,33,2023,49
9930,GMTBUSD,31325.34534315,SELL,57,-0.0067,2023-01-17 14:34:15.674821+05:30,17,1,14,34,2023,15
9933,ALPHAUSDT,42290.78821,BUY,14,0.01,2023-01-17 14:46:01.235958+05:30,17,1,14,46,2023,1
9934,CHZUSDT,30152.90671,SELL,33,0.0035,2023-01-17 15:13:49.527567+05:30,17,1,15,13,2023,49
9935,OCEANUSDT,36451.15105,BUY,33,-0.0437,2023-01-17 15:36:49.994595+05:30,17,1,15,36,2023,49
9936,GMTUSDT,30441.92729,SELL,30,-0.0048,2023-01-17 15:37:09.785198+05:30,17,1,15,37,2023,9
9944,ALPHAUSDT,40584.64491,BUY,27,0.01,2023-01-17 16:28:39.254089+05:30,17,1,16,28,2023,39
9945,FILUSDT,44376.8946,BUY,19,0.01,2023-01-17 16:33:22.422023+05:30,17,1,16,33,2023,22
9946,KSMUSDT,30123.5074,SELL,50,0.01,2023-01-17 16:43:40.637792+05:30,17,1,16,43,2023,40
9947,HOTUSDT,35236.762141,SELL,50,0.01,2023-01-17 16:45:55.237566+05:30,17,1,16,45,2023,55
9948,SOLUSDT,37684.4782,SELL,31,-0.0876,2023-01-17 16:51:07.998398+05:30,17,1,16,51,2023,7
9949,LTCUSDT,32635.79302,SELL,17,0.01,2023-01-17 16:59:04.572131+05:30,17,1,16,59,2023,4
9950,LTCUSDT,53949.53562,BUY,4,0.01,2023-01-17 16:59:58.226616+05:30,17,1,16,59,2023,58
9952,GALAUSDT,30403.75039,BUY,43,0.009,2023-01-17 17:15:03.241732+05:30,17,1,17,15,2023,3
9953,MANAUSDT,30840.7753,SELL,19,0.01,2023-01-17 17:23:59.505431+05:30,17,1,17,23,2023,59
9961,ALICEUSDT,30011.2625,SELL,44,-0.0008,2023-01-17 17:51:18.263419+05:30,17,1,17,51,2023,18
9967,IMXUSDT,30837.0389,SELL,39,-0.0109,2023-01-17 17:56:12.863879+05:30,17,1,17,56,2023,12
9968,AAVEUSDT,44341.8587,BUY,30,0.01,2023-01-17 17:58:39.706655+05:30,17,1,17,58,2023,39
9969,LITUSDT,30267.2429,SELL,34,0.01,2023-01-17 18:03:41.223619+05:30,17,1,18,3,2023,41
9970,CHRUSDT,30677.7358,SELL,39,0.01,2023-01-17 18:15:51.470366+05:30,17,1,18,15,2023,51
9971,HOTUSDT,51763.38087,BUY,22,0.01,2023-01-17 18:16:07.478550+05:30,17,1,18,16,2023,7
9975,KAVAUSDT,32035.5347,SELL,49,-0.027,2023-01-17 18:19:30.707062+05:30,17,1,18,19,2023,30
9976,LUNA2BUSD,31257.0179064,SELL,42,0.0068,2023-01-17 18:19:46.723827+05:30,17,1,18,19,2023,46
9977,SOLUSDT,38286.6061,SELL,20,-0.0876,2023-01-17 18:20:04.904166+05:30,17,1,18,20,2023,4
9979,ICPUSDT,32869.088513,SELL,16,-0.0072,2023-01-17 18:37:39.337462+05:30,17,1,18,37,2023,39
9980,GMTUSDT,39563.3143,SELL,4,-0.0048,2023-01-17 18:39:05.641100+05:30,17,1,18,39,2023,5
9983,OCEANUSDT,33297.57852,SELL,34,-0.0437,2023-01-17 18:42:05.991674+05:30,17,1,18,42,2023,5
9984,THETAUSDT,43990.09216,SELL,16,0.0043,2023-01-17 18:55:55.831011+05:30,17,1,18,55,2023,55
9985,DUSKUSDT,32651.82464,SELL,75,0.01,2023-01-17 19:34:08.365305+05:30,17,1,19,34,2023,8
9991,MATICUSDT,40056.6322,BUY,6,0.01,2023-01-17 19:42:06.248547+05:30,17,1,19,42,2023,6
9992,APTUSDT,37543.97956,SELL,30,-0.0009,2023-01-17 19:42:06.461211+05:30,17,1,19,42,2023,6
9993,SOLUSDT,33243.0373,SELL,17,-0.0876,2023-01-17 19:42:06.635949+05:30,17,1,19,42,2023,6
9996,OGNUSDT,31024.0614,SELL,64,0.01,2023-01-17 19:42:07.496697+05:30,17,1,19,42,2023,7
9998,DEFIUSDT,30248.4769,SELL,81,0.01,2023-01-17 19:42:20.195962+05:30,17,1,19,42,2023,20
9999,KSMUSDT,30973.6749,BUY,34,0.01,2023-01-17 19:42:22.373339+05:30,17,1,19,42,2023,22
10001,XRPUSDT,51189.39241,SELL,16,0.01,2023-01-17 19:43:08.597130+05:30,17,1,19,43,2023,8
10004,BNBUSDT,37455.53185,SELL,31,-0.0286,2023-01-17 19:45:08.542466+05:30,17,1,19,45,2023,8
10006,AAVEUSDT,38458.9613,BUY,27,0.01,2023-01-17 19:46:06.797232+05:30,17,1,19,46,2023,6
10007,FTMUSDT,32289.281958,BUY,21,0.0064,2023-01-17 19:46:30.324387+05:30,17,1,19,46,2023,30
10008,AAVEUSDT,34197.4185,BUY,15,0.01,2023-01-17 19:47:49.742533+05:30,17,1,19,47,2023,49
10009,FTMUSDT,140331.90112599998,BUY,5,0.0064,2023-01-17 19:50:30.670426+05:30,17,1,19,50,2023,30
10012,AAVEUSDT,68404.2358,BUY,37,0.01,2023-01-17 19:51:40.291646+05:30,17,1,19,51,2023,40
10013,THETAUSDT,53808.1672,BUY,8,0.0043,2023-01-17 19:52:40.305427+05:30,17,1,19,52,2023,40
10014,ADAUSDT,31742.89102,BUY,30,0.01,2023-01-17 19:53:16.386318+05:30,17,1,19,53,2023,16
10018,LINKUSDT,32889.97427,SELL,39,0.0026,2023-01-17 19:54:06.980053+05:30,17,1,19,54,2023,6
10019,SOLUSDT,35547.634900000005,SELL,9,-0.0876,2023-01-17 19:54:08.075422+05:30,17,1,19,54,2023,8
10024,BNBUSDT,43016.23925,SELL,22,-0.0286,2023-01-17 19:54:39.262864+05:30,17,1,19,54,2023,39
10025,LTCUSDT,36441.51901,BUY,12,0.01,2023-01-17 19:54:39.437401+05:30,17,1,19,54,2023,39
10026,BCHUSDT,36334.73173,SELL,22,-0.0004,2023-01-17 19:54:39.611889+05:30,17,1,19,54,2023,39
10031,APTUSDT,149371.326696,BUY,6,-0.0009,2023-01-17 19:54:51.465873+05:30,17,1,19,54,2023,51
10032,LDOUSDT,30324.358192,SELL,54,0.01,2023-01-17 19:54:51.945100+05:30,17,1,19,54,2023,51
10033,NEARUSDT,63667.557400000005,BUY,17,0.01,2023-01-17 19:54:55.025022+05:30,17,1,19,54,2023,55
10034,FILUSDT,34435.8315,BUY,5,0.01,2023-01-17 19:54:55.201010+05:30,17,1,19,54,2023,55
10035,ETHUSDT_230331,32699.64088,SELL,25,0.0,2023-01-17 19:54:56.210199+05:30,17,1,19,54,2023,56
10036,XTZUSDT,31366.622,SELL,32,0.01,2023-01-17 19:54:56.612984+05:30,17,1,19,54,2023,56
10037,TRBUSDT,30938.970200000003,SELL,36,0.01,2023-01-17 19:54:57.314500+05:30,17,1,19,54,2023,57
10038,ATOMUSDT,30546.6634,SELL,49,0.0092,2023-01-17 19:54:58.130151+05:30,17,1,19,54,2023,58
10039,EOSUSDT,30019.2417,SELL,31,0.01,2023-01-17 19:55:06.122377+05:30,17,1,19,55,2023,6
10040,LTCUSDT,36984.03792,BUY,2,0.01,2023-01-17 19:55:06.373017+05:30,17,1,19,55,2023,6
10044,GALABUSD,30018.9770893,SELL,35,0.01,2023-01-17 19:56:38.930126+05:30,17,1,19,56,2023,38
10045,SOLUSDT,35807.9078,SELL,11,-0.0876,2023-01-17 19:56:40.034692+05:30,17,1,19,56,2023,40
10048,MANAUSDT,53815.6766,SELL,9,0.01,2023-01-17 20:00:26.960004+05:30,17,1,20,0,2023,26
10049,DOTUSDT,33194.9988,SELL,35,0.01,2023-01-17 20:00:27.135672+05:30,17,1,20,0,2023,27
10050,APTUSDT,93548.187155,SELL,7,-0.0009,2023-01-17 20:00:31.542711+05:30,17,1,20,0,2023,31
10051,SOLUSDT,71741.2402,SELL,12,-0.0876,2023-01-17 20:00:31.718117+05:30,17,1,20,0,2023,31
10052,GALAUSDT,34109.56672,SELL,54,0.009,2023-01-17 20:00:32.528690+05:30,17,1,20,0,2023,32
10054,SOLUSDT,37296.963,SELL,1,-0.0876,2023-01-17 20:00:32.995796+05:30,17,1,20,0,2023,32
10055,SANDUSDT,37940.01768,SELL,44,0.01,2023-01-17 20:00:39.531261+05:30,17,1,20,0,2023,39
10057,GMTUSDT,31441.131800000003,SELL,14,-0.0048,2023-01-17 20:00:42.542552+05:30,17,1,20,0,2023,42
10063,OPUSDT,30340.84849688,SELL,36,0.0082,2023-01-17 20:07:28.744034+05:30,17,1,20,7,2023,28
10065,FTMUSDT,37222.625046,SELL,19,0.0064,2023-01-17 20:07:52.435580+05:30,17,1,20,7,2023,52
10066,AXSUSDT,148767.59346,SELL,38,0.0055,2023-01-17 20:08:28.491915+05:30,17,1,20,8,2023,28
10069,PHBBUSD,33012.1780235,SELL,41,0.01,2023-01-17 20:08:36.219405+05:30,17,1,20,8,2023,36
10071,XRPUSDT,32033.07092,SELL,17,0.01,2023-01-17 20:08:37.451126+05:30,17,1,20,8,2023,37
10072,LINKUSDT,38338.02331,SELL,15,0.0026,2023-01-17 20:08:39.812327+05:30,17,1,20,8,2023,39
10076,AVAXUSDT,76207.4197,SELL,31,0.01,2023-01-17 20:22:54.218620+05:30,17,1,20,22,2023,54
10079,SOLUSDT,31972.491,SELL,24,-0.0876,2023-01-17 20:25:16.923300+05:30,17,1,20,25,2023,16
